dateTransfer;datetimeTransfer;clientNumber;transferValue;transferCurrency;transferID;transferLog;destinationBankNumber;destinationBankBranch;destinationBankAccount
2022-02-22;2022-02-22T22:21:28Z;5188;7670;dollar $;20221474;;290;6317;63278-2
2022-02-22;2022-02-22T17:05:22Z;2727;2670;dollar $;20221473;;421;5420;43203-5
2022-02-22;2022-02-22T16:54:50Z;5986;6989.77;dollar $;20221472;;666;6317;61697-2
2022-02-22;2022-02-22T08:56:55Z;3284;10138;dollar $;20221471;;421;3321;58616-6
2022-02-22;2022-02-22T05:16:45Z;1217;7283;dollar $;20221470;;666;6552;79159-5
2022-02-22;2022-02-22T03:49:30Z;4608;6491.67;dollar $;20221469;;666;1100;77419-2
2022-02-22;2022-02-22T02:09:01Z;4465;5510;zing ƒ;20221468;;421;6317;61519-4
2022-02-21;2022-02-21T20:33:57Z;2489;9129;dollar $;20221467;;290;9921;52756-3
2022-02-21;2022-02-21T19:18:38Z;4608;8255.15;british pound £;20221466;;421;1979;62349-1
2022-02-21;2022-02-21T16:36:03Z;4023;7464.47;dollar $;20221465;;421;4078;41559-0
2022-02-21;2022-02-21T14:45:23Z;5516;832.68;dollar $;20221464;;421;6552;59827-8
2022-02-21;2022-02-21T13:50:51Z;1297;8896;dollar $;20221463;;290;6552;70746-4
2022-02-21;2022-02-21T10:49:30Z;4608;5486.48;zing ƒ;20221462;;666;2231;72455-5
2022-02-21;2022-02-21T10:26:04Z;3294;6626.88;dollar $;20221461;;421;1200;35191-6
2022-02-21;2022-02-21T10:00:24Z;4965;6626;dollar $;20221460;;421;1200;56230-4
2022-02-21;2022-02-21T08:39:39Z;3284;4932.62;zing ƒ;20221459;;290;1979;30645-5
2022-02-21;2022-02-21T08:37:12Z;3100;6041.1;british pound £;20221458;;666;6317;69028-4
2022-02-21;2022-02-21T03:53:08Z;5987;5057.15;dollar $;20221457;;33;8800;47389-9
2022-02-21;2022-02-21T03:15:50Z;2197;8856.17;zing ƒ;20221456;;33;6552;74517-4
2022-02-21;2022-02-21T03:13:01Z;4465;8262;dollar $;20221455;;290;1200;25985-3
2022-02-20;2022-02-20T22:14:49Z;6032;8979;dollar $;20221454;;421;2400;26755-8
2022-02-20;2022-02-20T20:25:16Z;5243;6680;dollar $;20221453;;421;4425;80427-5
2022-02-20;2022-02-20T18:28:21Z;5764;8165.28;dollar $;20221452;;666;1100;25274-2
2022-02-20;2022-02-20T17:38:41Z;1217;6736.62;zing ƒ;20221451;;666;1002;37088-2
2022-02-20;2022-02-20T17:01:04Z;1217;3682;zing ƒ;20221450;;666;4425;41243-3
2022-02-20;2022-02-20T15:16:40Z;4023;6873;dollar $;20221449;;290;4425;80492-3
2022-02-20;2022-02-20T14:06:57Z;5764;4525.87;dollar $;20221448;;290;1100;77184-7
2022-02-20;2022-02-20T08:04:29Z;1455;8028.79;british pound £;20221447;;290;5420;46511-7
2022-02-20;2022-02-20T05:58:58Z;2197;4816.32;zing ƒ;20221446;;666;9921;59113-6
2022-02-19;2022-02-19T22:50:21Z;5516;9168.15;dollar $;20221445;;33;1979;70246-6
2022-02-19;2022-02-19T22:41:39Z;1121;8751;dollar $;20221444;;421;5420;62756-5
2022-02-19;2022-02-19T03:20:57Z;1297;5359;zing ƒ;20221443;;33;1979;63846-5
2022-02-19;2022-02-19T00:35:16Z;5243;1879;zing ƒ;20221442;;290;2231;62787-6
2022-02-18;2022-02-18T20:32:46Z;5764;8194;dollar $;20221441;;421;2231;56664-7
2022-02-18;2022-02-18T17:30:08Z;2727;5450;british pound £;20221440;;290;1100;52609-9
2022-02-18;2022-02-18T15:37:29Z;5987;6554;dollar $;20221439;;290;2231;41661-2
2022-02-18;2022-02-18T15:27:15Z;5764;6856.63;euro €;20221438;;33;1979;86110-9
2022-02-18;2022-02-18T14:18:31Z;1455;7307;dollar $;20221437;;421;8521;74034-0
2022-02-18;2022-02-18T11:40:07Z;6032;9530.84;dollar $;20221436;;33;5420;84037-9
2022-02-18;2022-02-18T11:18:12Z;2489;8081;zing ƒ;20221435;;33;8521;37497-2
2022-02-18;2022-02-18T08:45:56Z;3294;7972.73;dollar $;20221434;;421;9921;85619-9
2022-02-18;2022-02-18T08:42:46Z;5188;4393;dollar $;20221433;;290;3321;39875-1
2022-02-17;2022-02-17T22:41:55Z;4965;9039;dollar $;20221432;;666;8800;68799-3
2022-02-17;2022-02-17T17:38:47Z;2489;4052;dollar $;20221431;;421;3321;68867-5
2022-02-17;2022-02-17T12:30:35Z;1945;9242.32;british pound £;20221430;;290;5420;74094-3
2022-02-17;2022-02-17T10:42:12Z;5987;7837.77;zing ƒ;20221429;;666;1100;47933-0
2022-02-17;2022-02-17T09:59:13Z;5516;6287;dollar $;20221428;;421;8521;31797-7
2022-02-17;2022-02-17T09:38:09Z;4862;3728.3;dollar $;20221427;;666;2400;58892-5
2022-02-17;2022-02-17T07:51:43Z;2197;7562.2;zing ƒ;20221426;;33;4425;34603-2
2022-02-17;2022-02-17T06:12:45Z;2197;5203.88;dollar $;20221425;;290;6317;83576-2
2022-02-17;2022-02-17T05:53:42Z;6032;6698;dollar $;20221424;;666;1100;85874-6
2022-02-17;2022-02-17T00:31:39Z;1121;3708.99;dollar $;20221423;;421;6317;61264-7
2022-02-16;2022-02-16T22:18:19Z;4023;3871;dollar $;20221422;;421;1100;31101-0
2022-02-16;2022-02-16T16:59:54Z;2197;9554;zing ƒ;20221421;;421;5420;39645-4
2022-02-16;2022-02-16T16:34:38Z;4465;3438.95;zing ƒ;20221420;;666;6317;27942-6
2022-02-16;2022-02-16T12:33:55Z;3284;7063.91;british pound £;20221419;;290;2400;84641-6
2022-02-16;2022-02-16T11:57:13Z;2727;5830;zing ƒ;20221418;;421;8800;37071-0
2022-02-16;2022-02-16T11:45:26Z;1217;5754;dollar $;20221417;;290;6317;67614-2
2022-02-16;2022-02-16T10:31:19Z;4023;5866;zing ƒ;20221416;;290;6552;56660-6
2022-02-16;2022-02-16T07:46:39Z;4608;6733;zing ƒ;20221415;;33;3321;44328-6
2022-02-15;2022-02-15T23:20:03Z;3100;4862.96;dollar $;20221414;;421;3321;28900-0
2022-02-15;2022-02-15T11:39:11Z;5188;5945.94;zing ƒ;20221413;;666;1200;67437-6
2022-02-15;2022-02-15T10:43:15Z;3294;3720.83;dollar $;20221412;;421;6317;74287-4
2022-02-15;2022-02-15T07:26:26Z;5832;6910.58;dollar $;20221411;;290;8800;51877-3
2022-02-15;2022-02-15T02:14:59Z;5243;5627;dollar $;20221410;;290;1200;39504-6
2022-02-15;2022-02-15T01:38:19Z;5516;5934;dollar $;20221409;;666;4078;66315-1
2022-02-14;2022-02-14T20:45:30Z;5243;5476;euro €;20221408;;666;8521;40292-4
2022-02-14;2022-02-14T19:56:07Z;2197;10620;zing ƒ;20221407;;290;4078;56961-1
2022-02-14;2022-02-14T13:07:52Z;3294;4609;british pound £;20221406;;666;2231;49856-9
2022-02-14;2022-02-14T11:12:59Z;2727;6922;dollar $;20221405;;290;8521;78743-5
2022-02-14;2022-02-14T06:11:11Z;4465;3910;dollar $;20221404;;421;1002;70531-6
2022-02-14;2022-02-14T05:51:19Z;1945;4290;dollar $;20221403;;290;1002;40281-9
2022-02-13;2022-02-13T02:38:52Z;4608;3380.1;dollar $;20221402;;421;2400;69081-0
2022-02-13;2022-02-13T02:18:23Z;1455;11825;dollar $;20221401;;290;2400;84368-8
2022-02-13;2022-02-13T01:23:21Z;5986;3588;dollar $;20221400;;666;2231;49235-6
2022-02-12;2022-02-12T17:14:30Z;4608;4323.54;zing ƒ;20221399;;421;6552;85896-2
2022-02-12;2022-02-12T11:30:47Z;3294;6946.36;dollar $;20221398;;290;2400;25651-1
2022-02-11;2022-02-11T20:37:20Z;4465;6394.05;dollar $;20221397;;33;9921;62065-2
2022-02-11;2022-02-11T17:10:59Z;3284;554.08;zing ƒ;20221396;;421;4425;84306-4
2022-02-11;2022-02-11T13:47:41Z;1945;12796;british pound £;20221395;;666;8521;81969-5
2022-02-11;2022-02-11T13:15:32Z;3715;5386;dollar $;20221394;;666;8800;57405-7
2022-02-11;2022-02-11T12:41:09Z;5987;8395.3;dollar $;20221393;;666;2231;83636-8
2022-02-11;2022-02-11T08:21:17Z;5516;6745.77;dollar $;20221392;;421;2400;31038-0
2022-02-11;2022-02-11T04:34:39Z;4862;7704;dollar $;20221391;;666;6552;42513-3
2022-02-11;2022-02-11T02:09:38Z;3715;9133;dollar $;20221390;;290;2231;27960-5
2022-02-11;2022-02-11T01:10:55Z;1945;8739.51;dollar $;20221389;;421;6317;52504-0
2022-02-11;2022-02-11T00:26:14Z;2489;5014.01;dollar $;20221388;;666;6552;41026-6
2022-02-10;2022-02-10T22:02:50Z;5764;4920;dollar $;20221387;;666;4425;46165-4
2022-02-10;2022-02-10T18:36:23Z;1297;5949;euro €;20221386;;421;2400;56930-0
2022-02-10;2022-02-10T18:32:06Z;1297;9882;dollar $;20221385;;290;1200;63647-3
2022-02-10;2022-02-10T14:09:57Z;4023;3907.84;dollar $;20221384;;33;5420;42494-6
2022-02-10;2022-02-10T05:54:58Z;2197;3696;british pound £;20221383;;666;6317;29305-0
2022-02-09;2022-02-09T19:00:39Z;3795;2992;zing ƒ;20221382;;666;6552;49153-2
2022-02-09;2022-02-09T18:21:04Z;1297;5704.88;zing ƒ;20221381;;666;1979;70686-1
2022-02-09;2022-02-09T13:41:19Z;5764;6173;zing ƒ;20221380;;421;1200;50704-1
2022-02-09;2022-02-09T07:18:34Z;5987;6445;dollar $;20221379;;290;1002;67096-9
2022-02-08;2022-02-08T23:09:26Z;3795;7754.53;zing ƒ;20221378;;666;2231;62282-2
2022-02-08;2022-02-08T16:16:14Z;4862;4143.01;dollar $;20221377;;33;4425;85731-9
2022-02-08;2022-02-08T04:32:32Z;6032;10051;dollar $;20221376;;290;9921;57460-3
2022-02-07;2022-02-07T21:10:29Z;3100;7066.56;british pound £;20221375;;290;8521;47634-7
2022-02-07;2022-02-07T18:37:17Z;4862;9554.06;dollar $;20221374;;33;1200;44021-0
2022-02-07;2022-02-07T12:38:17Z;5188;8876.84;dollar $;20221373;;666;4425;44653-2
2022-02-07;2022-02-07T10:24:01Z;2197;4005;dollar $;20221372;;421;8800;34627-6
2022-02-07;2022-02-07T06:26:59Z;5516;6968.75;dollar $;20221371;;666;4425;54219-6
2022-02-06;2022-02-06T15:42:53Z;1121;6969;dollar $;20221370;;421;6317;60192-7
2022-02-06;2022-02-06T11:07:08Z;6032;5561.53;dollar $;20221369;;421;2400;85579-4
2022-02-06;2022-02-06T07:56:11Z;4608;10968.31;zing ƒ;20221368;;290;2231;36856-7
2022-02-06;2022-02-06T04:52:36Z;5986;6655.13;dollar $;20221367;;666;2400;78503-0
2022-02-05;2022-02-05T05:07:03Z;1455;6839;dollar $;20221366;;666;1200;44112-1
2022-02-04;2022-02-04T18:12:02Z;1217;9398;dollar $;20221365;;666;1002;61790-1
2022-02-04;2022-02-04T13:48:32Z;5832;1570.79;dollar $;20221364;;421;1100;59965-0
2022-02-04;2022-02-04T12:22:07Z;5188;7322.46;zing ƒ;20221363;;421;6552;30134-9
2022-02-04;2022-02-04T11:03:14Z;2727;4182.76;zing ƒ;20221362;;421;2231;68654-1
2022-02-04;2022-02-04T07:11:54Z;6032;8129.25;british pound £;20221361;;33;1979;34782-7
2022-02-04;2022-02-04T02:55:53Z;4965;4775.96;dollar $;20221360;;33;1100;34252-6
2022-02-03;2022-02-03T21:33:52Z;3294;3459;euro €;20221359;;421;9921;68533-1
2022-02-03;2022-02-03T15:39:50Z;2489;4050;british pound £;20221358;;421;1100;54112-3
2022-02-03;2022-02-03T03:47:53Z;2197;3531.68;zing ƒ;20221357;;33;6317;30980-9
2022-02-02;2022-02-02T18:04:44Z;3294;2530.68;dollar $;20221356;;290;6317;43524-3
2022-02-02;2022-02-02T13:19:43Z;4965;3928;british pound £;20221355;;666;8800;77435-3
2022-02-02;2022-02-02T05:00:29Z;1297;9581.95;zing ƒ;20221354;;33;8521;77812-2
2022-02-02;2022-02-02T01:08:06Z;3100;7461;zing ƒ;20221353;;421;1200;56276-8
2022-02-02;2022-02-02T00:32:28Z;5764;6363;zing ƒ;20221352;;33;1200;65650-0
2022-02-01;2022-02-01T22:24:14Z;2727;3176;dollar $;20221351;;290;1200;41685-6
2022-02-01;2022-02-01T21:02:19Z;4862;5195;zing ƒ;20221350;;666;1002;79788-5
2022-02-01;2022-02-01T19:40:10Z;3795;3491.61;euro €;20221349;;421;2231;83844-5
2022-02-01;2022-02-01T13:51:28Z;1217;3742.87;zing ƒ;20221348;;290;8521;72402-8
2022-02-01;2022-02-01T10:32:40Z;4862;4639.69;dollar $;20221347;;421;3321;81730-5
2022-02-01;2022-02-01T09:09:24Z;3100;1637;zing ƒ;20221346;;290;3321;38425-7
2022-02-01;2022-02-01T07:34:59Z;5188;7529.1;dollar $;20221345;;666;5420;54005-8
2022-01-31;2022-01-31T18:04:00Z;5986;5886;dollar $;20221344;;290;4425;55058-2
2022-01-31;2022-01-31T09:17:31Z;4608;3959;dollar $;20221343;;666;6317;81136-5
2022-01-31;2022-01-31T07:07:47Z;1945;6839.35;zing ƒ;20221342;;290;6552;64932-6
2022-01-31;2022-01-31T07:03:47Z;4465;5210;zing ƒ;20221341;;666;4425;47578-0
2022-01-30;2022-01-30T23:52:17Z;4862;7432;british pound £;20221340;;33;8521;62776-8
2022-01-30;2022-01-30T15:06:19Z;5987;2946;dollar $;20221339;;33;8521;57725-8
2022-01-30;2022-01-30T14:38:35Z;1297;1898.1;dollar $;20221338;;290;3321;58449-9
2022-01-30;2022-01-30T12:48:39Z;3284;7885;dollar $;20221337;;33;6317;48493-8
2022-01-29;2022-01-29T21:03:24Z;1297;9074;zing ƒ;20221336;;33;8800;63194-4
2022-01-29;2022-01-29T10:23:56Z;2727;7081.29;dollar $;20221335;;421;6552;47643-7
2022-01-29;2022-01-29T04:43:27Z;4862;4859;dollar $;20221334;;290;2400;81356-1
2022-01-29;2022-01-29T00:44:08Z;5987;7507.1;dollar $;20221333;;666;3321;45599-7
2022-01-28;2022-01-28T11:05:06Z;1945;10137;dollar $;20221332;;421;6552;27678-9
2022-01-28;2022-01-28T10:31:40Z;4023;5165.66;dollar $;20221331;;33;4078;68845-1
2022-01-28;2022-01-28T09:00:51Z;2197;7274;dollar $;20221330;;33;2231;54937-8
2022-01-28;2022-01-28T08:26:45Z;2489;4951;dollar $;20221329;;290;5420;78358-7
2022-01-28;2022-01-28T06:08:06Z;5764;4133;dollar $;20221328;;666;4425;31738-2
2022-01-28;2022-01-28T04:58:40Z;5986;9334;dollar $;20221327;;290;1100;64079-3
2022-01-28;2022-01-28T03:45:50Z;3795;7718.57;dollar $;20221326;;666;1979;34308-3
2022-01-27;2022-01-27T22:28:39Z;5243;5554.73;dollar $;20221325;;421;5420;56629-4
2022-01-27;2022-01-27T11:18:09Z;4023;8927.68;dollar $;20221324;;666;1979;59809-9
2022-01-27;2022-01-27T08:29:59Z;4608;6235.72;dollar $;20221323;;421;1002;75727-1
2022-01-27;2022-01-27T07:14:57Z;1297;7256;dollar $;20221322;;33;1200;64735-7
2022-01-27;2022-01-27T03:55:19Z;4862;2347.25;dollar $;20221321;;290;2400;54719-1
2022-01-26;2022-01-26T09:37:45Z;3294;6901.18;euro €;20221320;;421;1002;52638-5
2022-01-26;2022-01-26T02:14:18Z;3284;7304.89;dollar $;20221319;;290;8800;77454-7
2022-01-25;2022-01-25T13:20:00Z;3715;5826.16;dollar $;20221318;;666;5420;53553-8
2022-01-25;2022-01-25T09:17:53Z;1455;6587;dollar $;20221317;;33;3321;36961-3
2022-01-25;2022-01-25T04:00:16Z;5516;10259;british pound £;20221316;;33;1979;49697-2
2022-01-25;2022-01-25T01:27:20Z;5243;3749.49;british pound £;20221315;;666;1002;62599-1
2022-01-25;2022-01-25T00:53:36Z;1945;1787.02;dollar $;20221314;;290;8800;46604-9
2022-01-24;2022-01-24T17:07:56Z;3795;8655.22;zing ƒ;20221313;;421;1200;76062-9
2022-01-24;2022-01-24T15:28:34Z;5243;6691.28;dollar $;20221312;;33;1002;55414-4
2022-01-24;2022-01-24T12:15:16Z;5243;6496.27;british pound £;20221311;;290;6552;85395-7
2022-01-24;2022-01-24T11:36:15Z;5243;5373.07;zing ƒ;20221310;;290;8521;45476-4
2022-01-24;2022-01-24T09:05:47Z;1121;1779.82;dollar $;20221309;;421;1200;32643-4
2022-01-24;2022-01-24T04:24:01Z;5832;3804.64;dollar $;20221308;;290;4425;72737-8
2022-01-24;2022-01-24T02:34:33Z;5516;6897;dollar $;20221307;;421;1002;41712-5
2022-01-24;2022-01-24T01:41:58Z;3715;1041;dollar $;20221306;;666;4078;25092-2
2022-01-23;2022-01-23T19:12:48Z;3100;6643.67;zing ƒ;20221305;;421;4078;30141-6
2022-01-23;2022-01-23T19:05:52Z;3100;6256;dollar $;20221304;;290;4078;74731-2
2022-01-23;2022-01-23T19:01:44Z;3795;3072;dollar $;20221303;;290;2231;37180-4
2022-01-23;2022-01-23T18:58:15Z;5832;7254;dollar $;20221302;;421;1979;34792-0
2022-01-23;2022-01-23T17:02:51Z;2197;8063.98;dollar $;20221301;;421;8521;36295-4
2022-01-23;2022-01-23T16:40:21Z;4608;6525;dollar $;20221300;;290;9921;69508-5
2022-01-23;2022-01-23T16:11:28Z;5188;2550.84;dollar $;20221299;;290;1002;49654-5
2022-01-23;2022-01-23T16:08:15Z;3294;3564;zing ƒ;20221298;;33;1979;82857-6
2022-01-23;2022-01-23T13:59:29Z;5764;9997.83;dollar $;20221297;;33;3321;34011-0
2022-01-23;2022-01-23T10:58:23Z;5764;5098.74;british pound £;20221296;;33;6552;58934-7
2022-01-23;2022-01-23T08:55:37Z;1217;12601;dollar $;20221295;;33;5420;70048-9
2022-01-23;2022-01-23T07:34:39Z;3795;7129.97;british pound £;20221294;;33;9921;64643-1
2022-01-23;2022-01-23T06:30:35Z;6032;7522;british pound £;20221293;;33;2400;47505-0
2022-01-23;2022-01-23T01:31:29Z;3795;10941.73;dollar $;20221292;;666;2400;31872-3
2022-01-22;2022-01-22T23:00:45Z;4465;4297;dollar $;20221291;;290;1200;51714-9
2022-01-22;2022-01-22T21:29:24Z;4023;4211.9;dollar $;20221290;;33;1100;24853-3
2022-01-22;2022-01-22T19:56:38Z;3715;5913.19;british pound £;20221289;;666;1200;73856-6
2022-01-22;2022-01-22T17:37:47Z;3100;5240.99;zing ƒ;20221288;;290;2231;66641-1
2022-01-22;2022-01-22T14:04:02Z;3795;7214;dollar $;20221287;;666;2400;53835-7
2022-01-22;2022-01-22T12:22:47Z;3100;509;zing ƒ;20221286;;421;1979;77431-4
2022-01-22;2022-01-22T03:13:46Z;3100;3055.19;dollar $;20221285;;666;1002;77559-9
2022-01-22;2022-01-22T02:52:55Z;4023;2999.85;zing ƒ;20221284;;666;2400;62979-0
2022-01-21;2022-01-21T21:30:22Z;1455;7250;dollar $;20221283;;290;6317;33950-5
2022-01-21;2022-01-21T15:57:58Z;1121;7248.5;dollar $;20221282;;666;8800;72162-9
2022-01-21;2022-01-21T11:36:14Z;1455;4567.06;dollar $;20221281;;290;5420;36130-8
2022-01-21;2022-01-21T07:56:18Z;1297;4937;dollar $;20221280;;421;1979;62804-7
2022-01-21;2022-01-21T06:36:35Z;1121;9324.79;dollar $;20221279;;290;1979;55289-6
2022-01-21;2022-01-21T04:26:48Z;5188;2805.44;zing ƒ;20221278;;33;4078;65384-5
2022-01-20;2022-01-20T19:44:29Z;3795;5489.95;dollar $;20221277;;290;5420;83530-5
2022-01-20;2022-01-20T18:33:10Z;3284;5197;dollar $;20221276;;290;4425;25382-8
2022-01-20;2022-01-20T15:17:46Z;3715;8127;dollar $;20221275;;33;8800;66377-8
2022-01-20;2022-01-20T11:08:01Z;3100;3850.02;dollar $;20221274;;290;8521;76512-1
2022-01-20;2022-01-20T06:33:57Z;3100;6798.94;british pound £;20221273;;666;1979;49440-9
2022-01-19;2022-01-19T17:52:21Z;2489;1862.68;zing ƒ;20221272;;666;2400;33918-3
2022-01-19;2022-01-19T17:02:05Z;2727;5025;dollar $;20221271;;421;4078;78434-2
2022-01-19;2022-01-19T16:49:39Z;3795;8235;dollar $;20221270;;666;6552;39847-1
2022-01-19;2022-01-19T15:42:15Z;2727;8858.1;dollar $;20221269;;290;5420;33101-8
2022-01-19;2022-01-19T14:36:58Z;3100;7450;dollar $;20221268;;33;6317;37278-4
2022-01-19;2022-01-19T11:48:15Z;5516;7138.86;dollar $;20221267;;33;1200;30523-1
2022-01-19;2022-01-19T08:46:42Z;4023;7302.45;zing ƒ;20221266;;33;6317;41726-3
2022-01-19;2022-01-19T02:36:40Z;5832;6763;dollar $;20221265;;421;1100;84449-3
2022-01-18;2022-01-18T19:36:03Z;4862;11051;british pound £;20221264;;666;4078;78821-8
2022-01-18;2022-01-18T16:04:59Z;5516;7839;dollar $;20221263;;421;9921;85793-4
2022-01-18;2022-01-18T15:05:58Z;5832;10683;dollar $;20221262;;290;2231;66482-9
2022-01-18;2022-01-18T03:40:26Z;2727;288.81;zing ƒ;20221261;;421;4425;52198-0
2022-01-18;2022-01-18T00:47:17Z;4862;3424.71;zing ƒ;20221260;;33;2400;44906-0
2022-01-17;2022-01-17T07:51:50Z;5516;10740;dollar $;20221259;;666;9921;39579-8
2022-01-16;2022-01-16T23:34:02Z;3284;8463;dollar $;20221258;;421;2400;64126-9
2022-01-16;2022-01-16T20:52:58Z;3100;9651.5;zing ƒ;20221257;;290;6552;48618-8
2022-01-16;2022-01-16T20:01:47Z;4465;5506;dollar $;20221256;;666;1979;85550-0
2022-01-16;2022-01-16T18:37:05Z;5832;6135.66;dollar $;20221255;;421;6552;61379-8
2022-01-16;2022-01-16T11:18:35Z;5243;4991;dollar $;20221254;;666;2400;62981-6
2022-01-16;2022-01-16T10:57:26Z;4465;5698;zing ƒ;20221253;;666;5420;63665-8
2022-01-16;2022-01-16T08:49:48Z;5986;4560.73;zing ƒ;20221252;;33;1002;37626-2
2022-01-16;2022-01-16T03:49:17Z;2197;8853;euro €;20221251;;33;1979;71648-1
2022-01-15;2022-01-15T23:27:00Z;2197;8167.46;euro €;20221250;;666;9921;72523-5
2022-01-15;2022-01-15T21:38:49Z;1455;1949;dollar $;20221249;;290;2231;28684-7
2022-01-15;2022-01-15T10:08:40Z;3795;8954.38;dollar $;20221248;;290;4078;74166-3
2022-01-15;2022-01-15T09:58:04Z;3284;6803;dollar $;20221247;;666;4078;42216-3
2022-01-15;2022-01-15T08:36:20Z;4023;3978;dollar $;20221246;;33;4078;32814-6
2022-01-15;2022-01-15T01:33:42Z;1217;3232.89;dollar $;20221245;;290;2231;52956-7
2022-01-15;2022-01-15T01:29:51Z;6032;7861;dollar $;20221244;;290;2400;58485-0
2022-01-14;2022-01-14T19:57:35Z;5243;9615;british pound £;20221243;;421;6552;74137-9
2022-01-14;2022-01-14T17:37:52Z;5188;699;zing ƒ;20221242;;33;8521;42610-3
2022-01-14;2022-01-14T08:16:03Z;4465;2268;dollar $;20221241;;421;4078;66322-4
2022-01-14;2022-01-14T06:38:47Z;5832;4243.38;zing ƒ;20221240;;421;1100;48067-0
2022-01-14;2022-01-14T02:20:20Z;1945;6389;dollar $;20221239;;666;9921;37254-6
2022-01-14;2022-01-14T01:14:34Z;2197;3952.66;dollar $;20221238;;666;1002;77261-8
2022-01-13;2022-01-13T21:12:16Z;6032;11124;zing ƒ;20221237;;421;8800;61346-3
2022-01-13;2022-01-13T21:05:16Z;1121;2365.92;dollar $;20221236;;666;2400;37053-8
2022-01-13;2022-01-13T19:45:18Z;5832;4518;dollar $;20221235;;290;4425;67513-2
2022-01-13;2022-01-13T17:57:55Z;4608;6263.54;zing ƒ;20221234;;421;4078;77527-6
2022-01-13;2022-01-13T11:04:18Z;5832;5030;dollar $;20221233;;33;8521;59104-6
2022-01-12;2022-01-12T22:12:48Z;3294;5886;dollar $;20221232;;290;6552;26466-1
2022-01-12;2022-01-12T20:40:09Z;4862;4723;dollar $;20221231;;33;8800;58728-2
2022-01-12;2022-01-12T18:27:41Z;3294;7692;dollar $;20221230;;666;1100;68629-0
2022-01-12;2022-01-12T16:07:33Z;5986;1047;zing ƒ;20221229;;33;4425;35922-5
2022-01-12;2022-01-12T12:58:03Z;5243;6293.29;dollar $;20221228;;33;1979;76354-5
2022-01-12;2022-01-12T01:04:21Z;3795;3076;zing ƒ;20221227;;666;2400;59385-8
2022-01-11;2022-01-11T22:26:47Z;5243;7739.68;dollar $;20221226;;33;4425;66920-4
2022-01-11;2022-01-11T21:09:00Z;1455;5364;dollar $;20221225;;33;1979;84062-8
2022-01-11;2022-01-11T14:54:26Z;1121;4007.17;dollar $;20221224;;666;6317;60347-8
2022-01-11;2022-01-11T14:42:55Z;1945;8426;dollar $;20221223;;421;4425;31428-6
2022-01-11;2022-01-11T12:56:12Z;4965;3474;dollar $;20221222;;33;6317;26883-4
2022-01-11;2022-01-11T12:48:14Z;3284;10482.2;dollar $;20221221;;421;8800;37431-3
2022-01-11;2022-01-11T11:11:18Z;4023;9677;british pound £;20221220;;33;6552;50209-3
2022-01-11;2022-01-11T03:38:00Z;3100;7390.7;dollar $;20221219;;666;8800;61297-8
2022-01-11;2022-01-11T01:37:26Z;5243;6774;dollar $;20221218;;290;4078;57178-7
2022-01-10;2022-01-10T20:46:18Z;3795;9499;dollar $;20221217;;421;9921;51336-6
2022-01-10;2022-01-10T11:46:34Z;1297;4964;euro €;20221216;;421;4078;77334-0
2022-01-10;2022-01-10T10:49:47Z;1217;7623;british pound £;20221215;;421;9921;32894-9
2022-01-10;2022-01-10T08:08:34Z;3294;4977.93;zing ƒ;20221214;;666;1100;83245-9
2022-01-10;2022-01-10T06:54:58Z;2489;9932.32;dollar $;20221213;;33;3321;81979-1
2022-01-10;2022-01-10T02:02:43Z;3795;5451;dollar $;20221212;;666;2231;28188-9
2022-01-09;2022-01-09T22:41:35Z;1945;2293.74;dollar $;20221211;;421;2231;44887-0
2022-01-09;2022-01-09T22:28:49Z;1945;7615;dollar $;20221210;;290;6552;27886-9
2022-01-09;2022-01-09T19:45:24Z;4965;6854;dollar $;20221209;;421;8800;83282-2
2022-01-09;2022-01-09T17:24:13Z;3715;5024.2;dollar $;20221208;;290;1100;59799-2
2022-01-09;2022-01-09T14:04:39Z;4862;7023.65;dollar $;20221207;;421;2231;61125-3
2022-01-09;2022-01-09T08:39:12Z;3100;9173;zing ƒ;20221206;;666;8521;79877-6
2022-01-09;2022-01-09T02:31:42Z;1121;10059.45;zing ƒ;20221205;;421;9921;36834-5
2022-01-09;2022-01-09T02:02:23Z;4862;2806;dollar $;20221204;;666;4078;53663-6
2022-01-09;2022-01-09T00:22:56Z;5832;5978;zing ƒ;20221203;;33;8800;80591-5
2022-01-08;2022-01-08T22:51:49Z;1297;2817;dollar $;20221202;;666;1100;45773-5
2022-01-08;2022-01-08T22:46:23Z;5516;5264;dollar $;20221201;;666;4425;79335-9
2022-01-08;2022-01-08T20:41:21Z;5764;5700;dollar $;20221200;;666;5420;73004-3
2022-01-08;2022-01-08T17:25:01Z;5188;4577;zing ƒ;20221199;;421;4078;45603-6
2022-01-08;2022-01-08T16:55:48Z;5764;10927.03;dollar $;20221198;;33;4078;71732-0
2022-01-08;2022-01-08T13:41:29Z;5516;5843;zing ƒ;20221197;;421;5420;38693-3
2022-01-08;2022-01-08T12:53:03Z;5764;4627.25;dollar $;20221196;;421;8521;65078-9
2022-01-08;2022-01-08T08:11:27Z;6032;6139.96;dollar $;20221195;;421;5420;73885-2
2022-01-08;2022-01-08T04:03:30Z;4023;6508;dollar $;20221194;;290;1200;24859-7
2022-01-08;2022-01-08T03:44:53Z;6032;5188.7;dollar $;20221193;;33;1100;73765-0
